pal1,pal2,palres
Robinquill,Fuddler,Leezpunk
Robinquill,Daedream,Leezpunk
Robinquill,Gumoss (Special),Rushoar
Robinquill,Gumoss,Rushoar
Robinquill,Tanzee,Rushoar
Robinquill,Kelpsea,Leezpunk Ignis
Robinquill,Kelpsea Ignis,Leezpunk Ignis
Robinquill,Flopie,Maraith
Robinquill,Killamari,Rooby
Robinquill,Swee,Wixen
Robinquill,Ribunny,Wixen
Robinquill,Bristla,Wixen
Robinquill,Fuack,Nox
Robinquill,Tocotoco,Nox
Robinquill,Pengullet,Nox
Robinquill,Jolthog Cryst,Woolipop
Robinquill,Jolthog,Woolipop
Robinquill,Depresso,Woolipop
Robinquill,Hoocrates,Dazzi
Robinquill,Foxparks,Dazzi
Robinquill,Flambelle,Dazzi
Robinquill,Sparkit,Dazzi
Robinquill,Hangyu,Fuddler
Robinquill,Hangyu Cryst,Fuddler
Robinquill,Lifmunk,Fuddler
Robinquill,Mau Cryst,Daedream
Robinquill,Vixy,Daedream
Robinquill,Cremis,Gumoss (Special)
Robinquill,Cattiva,Gumoss (Special)
Robinquill,Lamball,Gumoss (Special)
Robinquill,Mau,Tanzee
Robinquill,Teafant,Tanzee
Robinquill,Chikipi,Kelpsea
Galeclaw,Blazamut,Penking
Galeclaw,Suzaku Aqua,Elphidran Aqua
Galeclaw,Suzaku,Elphidran
Galeclaw,Shadowbeak,Elphidran
Galeclaw,Necromus,Surfent Terra
Galeclaw,Paladius,Surfent Terra
Galeclaw,Jetragon,Surfent
Galeclaw,Frostallion Noct,Surfent
Galeclaw,Frostallion,Anubis
Galeclaw,Cryolinx,Incineram Noct
Galeclaw,Orserk,Incineram Noct
Galeclaw,Astegon,Incineram
Galeclaw,Helzephyr,Vanwyrm Cryst
Galeclaw,Grizzbolt,Vanwyrm Cryst
Galeclaw,Lyleen Noct,Vanwyrm Cryst
Galeclaw,Beakon,Vanwyrm Cryst
Galeclaw,Reptyro Cryst,Vanwyrm Cryst
Galeclaw,Pyrin Noct,Bushi
Galeclaw,Lyleen,Bushi
Galeclaw,Menasting,Bushi
Galeclaw,Relaxaurus Lux,Bushi
Galeclaw,Relaxaurus,Vanwyrm
Galeclaw,Mammorest Cryst,Vanwyrm
Galeclaw,Mammorest,Vanwyrm
Galeclaw,Jormuntide,Blazehowl Noct
Galeclaw,Jormuntide Ignis,Blazehowl Noct
Galeclaw,Reptyro,Blazehowl Noct
Galeclaw,Elizabee,Univolt
Galeclaw,Warsect,Univolt
Galeclaw,Quivern,Univolt
Galeclaw,Pyrin,Katress
Galeclaw,Faleris,Katress
Galeclaw,Ragnahawk,Katress
Galeclaw,Mossanda Lux,Blazehowl
Galeclaw,Sweepa,Blazehowl
Galeclaw,Nitewing,Blazehowl
Galeclaw,Mossanda,Rayhound
Galeclaw,Ice Kingpaca,Rayhound
Galeclaw,Sibelyx,Rayhound
Galeclaw,Wumpo,Rayhound
Galeclaw,Kingpaca,Tombat
Galeclaw,Wumpo Botan,Tombat
Galeclaw,Cinnamoth,Foxcicle
Galeclaw,Azurobe,Foxcicle
Galeclaw,Grintale,Foxcicle
Galeclaw,Penking,Petallia
Galeclaw,Elphidran Aqua,Petallia
Galeclaw,Elphidran,Petallia
Galeclaw,Surfent Terra,Arsox
Galeclaw,Surfent,Arsox
Galeclaw,Anubis,Chillet
Galeclaw,Incineram Noct,Chillet
Galeclaw,Incineram,Dinossom Lux
Galeclaw,Vanwyrm Cryst,Dinossom
Galeclaw,Bushi,Kitsun
Galeclaw,Vanwyrm,Broncherry Aqua
Galeclaw,Blazehowl Noct,Digtoise
Galeclaw,Univolt,Digtoise
Galeclaw,Katress,Broncherry
Galeclaw,Blazehowl,Celaray
Galeclaw,Rayhound,Reindrix
Galeclaw,Tombat,Melpaca
Galeclaw,Foxcicle,Dumud
Galeclaw,Petallia,Eikthyrdeer Terra
Galeclaw,Arsox,Mozzarina
Galeclaw,Chillet,Mozzarina
Galeclaw,Dinossom Lux,Eikthyrdeer
Galeclaw,Dinossom,Eikthyrdeer
Galeclaw,Kitsun,Caprity
Galeclaw,Broncherry Aqua,Caprity
Galeclaw,Digtoise,Lovander
Galeclaw,Broncherry,Lovander
Galeclaw,Celaray,Loupmoon
Galeclaw,Reindrix,Loupmoon
Galeclaw,Melpaca,Loupmoon
Galeclaw,Dumud,Loupmoon
Galeclaw,Eikthyrdeer Terra,Loupmoon
Galeclaw,Mozzarina,Fenglope
Galeclaw,Eikthyrdeer,Fenglope
Galeclaw,Caprity,Fenglope
Galeclaw,Lovander,Fenglope
Galeclaw,Loupmoon,Verdash
Galeclaw,Fenglope,Robinquill Terra
Galeclaw,Verdash,Felbat
Galeclaw,Robinquill Terra,Felbat
Galeclaw,Felbat,Robinquill
Galeclaw,Robinquill,Robinquill
Galeclaw,Galeclaw,Galeclaw
Galeclaw,Gorirat,Galeclaw
Galeclaw,Vaelet,Gorirat
Galeclaw,Direhowl,Gorirat
Galeclaw,Beegarde,Vaelet
Galeclaw,Cawgnito,Vaelet
Galeclaw,Gobfin,Direhowl
Galeclaw,Gobfin Ignis,Direhowl
Galeclaw,Lunaris,Beegarde
Galeclaw,Leezpunk,Beegarde
Galeclaw,Rushoar,Cawgnito
Galeclaw,Leezpunk Ignis,Cawgnito
Galeclaw,Maraith,Gobfin
Galeclaw,Rooby,Gobfin
Galeclaw,Wixen,Gobfin
Galeclaw,Nox,Gobfin Ignis
Galeclaw,Woolipop,Lunaris
Galeclaw,Dazzi,Leezpunk
Galeclaw,Fuddler,Leezpunk
Galeclaw,Daedream,Rushoar
Galeclaw,Gumoss (Special),Rushoar
Galeclaw,Gumoss,Rushoar
Galeclaw,Tanzee,Leezpunk Ignis
Galeclaw,Kelpsea,Leezpunk Ignis
Galeclaw,Kelpsea Ignis,Maraith
Galeclaw,Flopie,Rooby
Galeclaw,Killamari,Wixen
Galeclaw,Swee,Wixen
Galeclaw,Ribunny,Wixen
Galeclaw,Bristla,Nox
Galeclaw,Fuack,Nox
Galeclaw,Tocotoco,Nox
Galeclaw,Pengullet,Woolipop
Galeclaw,Jolthog Cryst,Woolipop
Galeclaw,Jolthog,Woolipop
Galeclaw,Depresso,Dazzi
Galeclaw,Hoocrates,Dazzi
Galeclaw,Foxparks,Dazzi
Galeclaw,Flambelle,Fuddler
Galeclaw,Sparkit,Fuddler
Galeclaw,Hangyu,Fuddler
Galeclaw,Hangyu Cryst,Daedream
Galeclaw,Lifmunk,Daedream
Galeclaw,Mau Cryst,Daedream
Galeclaw,Vixy,Gumoss (Special)
Galeclaw,Cremis,Gumoss (Special)
Galeclaw,Cattiva,Gumoss (Special)
Galeclaw,Lamball,Tanzee
Galeclaw,Mau,Tanzee
Galeclaw,Teafant,Kelpsea
Galeclaw,Chikipi,Kelpsea
Gorirat,Blazamut,Penking
Gorirat,Suzaku Aqua,Elphidran Aqua
Gorirat,Suzaku,Elphidran
Gorirat,Shadowbeak,Surfent Terra
Gorirat,Necromus,Surfent Terra
Gorirat,Paladius,Surfent
Gorirat,Jetragon,Surfent
Gorirat,Frostallion Noct,Anubis
Gorirat,Frostallion,Incineram Noct
Gorirat,Cryolinx,Incineram Noct
Gorirat,Orserk,Incineram
Gorirat,Astegon,Incineram
Gorirat,Helzephyr,Vanwyrm Cryst
Gorirat,Grizzbolt,Vanwyrm Cryst
Gorirat,Lyleen Noct,Vanwyrm Cryst
Gorirat,Beakon,Vanwyrm Cryst
Gorirat,Reptyro Cryst,Bushi
Gorirat,Pyrin Noct,Bushi
Gorirat,Lyleen,Bushi
Gorirat,Menasting,Bushi
Gorirat,Relaxaurus Lux,Vanwyrm
Gorirat,Relaxaurus,Vanwyrm
Gorirat,Mammorest Cryst,Vanwyrm
Gorirat,Mammorest,Blazehowl Noct
Gorirat,Jormuntide,Blazehowl Noct
Gorirat,Jormuntide Ignis,Univolt
Gorirat,Reptyro,Univolt
Gorirat,Elizabee,Univolt
Gorirat,Warsect,Univolt
Gorirat,Quivern,Katress
Gorirat,Pyrin,Katress
Gorirat,Faleris,Katress
Gorirat,Ragnahawk,Blazehowl
Gorirat,Mossanda Lux,Blazehowl
Gorirat,Sweepa,Blazehowl
Gorirat,Nitewing,Rayhound
Gorirat,Mossanda,Rayhound
Gorirat,Ice Kingpaca,Rayhound
Gorirat,Sibelyx,Rayhound
Gorirat,Wumpo,Tombat
Gorirat,Kingpaca,Tombat
Gorirat,Wumpo Botan,Foxcicle
Gorirat,Cinnamoth,Foxcicle
Gorirat,Azurobe,Foxcicle
Gorirat,Grintale,Petallia
Gorirat,Penking,Petallia
Gorirat,Elphidran Aqua,Petallia
Gorirat,Elphidran,Arsox
Gorirat,Surfent Terra,Arsox
Gorirat,Surfent,Chillet
Gorirat,Anubis,Chillet
Gorirat,Incineram Noct,Dinossom Lux
Gorirat,Incineram,Dinossom Lux
Gorirat,Vanwyrm Cryst,Kitsun
Gorirat,Bushi,Broncherry Aqua
Gorirat,Vanwyrm,Digtoise
Gorirat,Blazehowl Noct,Digtoise
Gorirat,Univolt,Broncherry
Gorirat,Katress,Celaray
Gorirat,Blazehowl,Celaray
Gorirat,Rayhound,Melpaca
Gorirat,Tombat,Dumud
Gorirat,Foxcicle,Eikthyrdeer Terra
Gorirat,Petallia,Mozzarina
Gorirat,Arsox,Mozzarina
Gorirat,Chillet,Eikthyrdeer
Gorirat,Dinossom Lux,Eikthyrdeer
Gorirat,Dinossom,Caprity
Gorirat,Kitsun,Caprity
Gorirat,Broncherry Aqua,Lovander
Gorirat,Digtoise,Lovander
Gorirat,Broncherry,Loupmoon
Gorirat,Celaray,Loupmoon
Gorirat,Reindrix,Loupmoon
Gorirat,Melpaca,Loupmoon
Gorirat,Dumud,Fenglope
Gorirat,Eikthyrdeer Terra,Fenglope
Gorirat,Mozzarina,Fenglope
Gorirat,Eikthyrdeer,Fenglope
Gorirat,Caprity,Fenglope
Gorirat,Lovander,Verdash
Gorirat,Loupmoon,Verdash
Gorirat,Fenglope,Felbat
Gorirat,Verdash,Felbat
Gorirat,Robinquill Terra,Robinquill
Gorirat,Felbat,Robinquill
Gorirat,Robinquill,Galeclaw
Gorirat,Galeclaw,Galeclaw
Gorirat,Gorirat,Gorirat
Gorirat,Vaelet,Gorirat
Gorirat,Direhowl,Vaelet
Gorirat,Beegarde,Vaelet
Gorirat,Cawgnito,Direhowl
Gorirat,Gobfin,Direhowl
Gorirat,Gobfin Ignis,Beegarde
Gorirat,Lunaris,Beegarde
Gorirat,Leezpunk,Cawgnito
Gorirat,Rushoar,Cawgnito
Gorirat,Leezpunk Ignis,Gobfin
Gorirat,Maraith,Gobfin
Gorirat,Rooby,Gobfin Ignis
Gorirat,Wixen,Gobfin Ignis
Gorirat,Nox,Lunaris
Gorirat,Woolipop,Lunaris
Gorirat,Dazzi,Leezpunk
Gorirat,Fuddler,Rushoar
Gorirat,Daedream,Rushoar
Gorirat,Gumoss (Special),Leezpunk Ignis
Gorirat,Gumoss,Leezpunk Ignis
Gorirat,Tanzee,Leezpunk Ignis
Gorirat,Kelpsea,Maraith
Gorirat,Kelpsea Ignis,Rooby
Gorirat,Flopie,Wixen
Gorirat,Killamari,Wixen
Gorirat,Swee,Wixen
Gorirat,Ribunny,Nox
Gorirat,Bristla,Nox
Gorirat,Fuack,Nox
Gorirat,Tocotoco,Woolipop
Gorirat,Pengullet,Woolipop
Gorirat,Jolthog Cryst,Woolipop
Gorirat,Jolthog,Dazzi
Gorirat,Depresso,Dazzi
Gorirat,Hoocrates,Dazzi
Gorirat,Foxparks,Fuddler
Gorirat,Flambelle,Fuddler
Gorirat,Sparkit,Fuddler
Gorirat,Hangyu,Daedream
Gorirat,Hangyu Cryst,Daedream
Gorirat,Lifmunk,Daedream
Gorirat,Mau Cryst,Gumoss (Special)
Gorirat,Vixy,Gumoss (Special)
Gorirat,Cremis,Tanzee
Gorirat,Cattiva,Tanzee
Gorirat,Lamball,Tanzee
Gorirat,Mau,Kelpsea
Gorirat,Teafant,Kelpsea
Gorirat,Chikipi,Kelpsea Ignis
Vaelet,Blazamut,Elphidran Aqua
Vaelet,Suzaku Aqua,Elphidran
Vaelet,Suzaku,Surfent Terra
Vaelet,Shadowbeak,Surfent Terra
Vaelet,Necromus,Surfent
Vaelet,Paladius,Surfent
Vaelet,Jetragon,Anubis
Vaelet,Frostallion Noct,Anubis
Vaelet,Frostallion,Incineram Noct
Vaelet,Cryolinx,Incineram
Vaelet,Orserk,Incineram
Vaelet,Astegon,Incineram
Vaelet,Helzephyr,Vanwyrm Cryst
Vaelet,Grizzbolt,Vanwyrm Cryst
Vaelet,Lyleen Noct,Vanwyrm Cryst
Vaelet,Beakon,Bushi
Vaelet,Reptyro Cryst,Bushi
Vaelet,Pyrin Noct,Bushi
Vaelet,Lyleen,Bushi
Vaelet,Menasting,Vanwyrm
Vaelet,Relaxaurus Lux,Vanwyrm
Vaelet,Relaxaurus,Vanwyrm
Vaelet,Mammorest Cryst,Blazehowl Noct
Vaelet,Mammorest,Blazehowl Noct
Vaelet,Jormuntide,Univolt
Vaelet,Jormuntide Ignis,Univolt
Vaelet,Reptyro,Univolt
Vaelet,Elizabee,Univolt
Vaelet,Warsect,Katress
Vaelet,Quivern,Katress
Vaelet,Pyrin,Katress
Vaelet,Faleris,Blazehowl
Vaelet,Ragnahawk,Blazehowl
Vaelet,Mossanda Lux,Blazehowl
Vaelet,Sweepa,Rayhound
Vaelet,Nitewing,Rayhound
Vaelet,Mossanda,Rayhound
Vaelet,Ice Kingpaca,Rayhound
Vaelet,Sibelyx,Tombat
Vaelet,Wumpo,Tombat
Vaelet,Kingpaca,Foxcicle
Vaelet,Wumpo Botan,Foxcicle
Vaelet,Cinnamoth,Foxcicle
Vaelet,Azurobe,Petallia
Vaelet,Grintale,Petallia
Vaelet,Penking,Petallia
Vaelet,Elphidran Aqua,Arsox
Vaelet,Elphidran,Arsox
Vaelet,Surfent Terra,Chillet
Vaelet,Surfent,Chillet
Vaelet,Anubis,Dinossom Lux
Vaelet,Incineram Noct,Dinossom Lux
Vaelet,Incineram,Dinossom
Vaelet,Vanwyrm Cryst,Kitsun
Vaelet,Bushi,Broncherry Aqua
Vaelet,Vanwyrm,Digtoise
Vaelet,Blazehowl Noct,Broncherry
Vaelet,Univolt,Broncherry
Vaelet,Katress,Celaray
Vaelet,Blazehowl,Reindrix
Vaelet,Rayhound,Dumud
Vaelet,Tombat,Eikthyrdeer Terra
Vaelet,Foxcicle,Eikthyrdeer Terra
Vaelet,Petallia,Mozzarina
Vaelet,Arsox,Eikthyrdeer
Vaelet,Chillet,Eikthyrdeer
Vaelet,Dinossom Lux,Caprity
Vaelet,Dinossom,Caprity
Vaelet,Kitsun,Lovander
Vaelet,Broncherry Aqua,Lovander
Vaelet,Digtoise,Loupmoon
Vaelet,Broncherry,Loupmoon
Vaelet,Celaray,Loupmoon
Vaelet,Reindrix,Loupmoon
Vaelet,Melpaca,Fenglope
Vaelet,Dumud,Fenglope
Vaelet,Eikthyrdeer Terra,Fenglope
Vaelet,Mozzarina,Fenglope
Vaelet,Eikthyrdeer,Fenglope
Vaelet,Caprity,Verdash
Vaelet,Lovander,Verdash
Vaelet,Loupmoon,Robinquill Terra
Vaelet,Fenglope,Felbat
Vaelet,Verdash,Robinquill
Vaelet,Robinquill Terra,Robinquill
Vaelet,Felbat,Galeclaw
Vaelet,Robinquill,Galeclaw
Vaelet,Galeclaw,Gorirat
Vaelet,Gorirat,Gorirat
Vaelet,Vaelet,Vaelet
Vaelet,Direhowl,Vaelet
Vaelet,Beegarde,Direhowl
Vaelet,Cawgnito,Direhowl
Vaelet,Gobfin,Beegarde
Vaelet,Gobfin Ignis,Beegarde
Vaelet,Lunaris,Cawgnito
Vaelet,Leezpunk,Cawgnito
Vaelet,Rushoar,Gobfin
Vaelet,Leezpunk Ignis,Gobfin
Vaelet,Maraith,Gobfin Ignis
Vaelet,Rooby,Gobfin Ignis
Vaelet,Wixen,Gobfin Ignis
Vaelet,Nox,Lunaris
Vaelet,Woolipop,Leezpunk
Vaelet,Dazzi,Rushoar
Vaelet,Fuddler,Rushoar
Vaelet,Daedream,Leezpunk Ignis
Vaelet,Gumoss (Special),Leezpunk Ignis
Vaelet,Gumoss,Leezpunk Ignis
Vaelet,Tanzee,Maraith
Vaelet,Kelpsea,Rooby
Vaelet,Kelpsea Ignis,Wixen
Vaelet,Flopie,Wixen
Vaelet,Killamari,Wixen
Vaelet,Swee,Nox
Vaelet,Ribunny,Nox
Vaelet,Bristla,Nox
Vaelet,Fuack,Woolipop
Vaelet,Tocotoco,Woolipop
Vaelet,Pengullet,Woolipop
Vaelet,Jolthog Cryst,Dazzi
Vaelet,Jolthog,Dazzi
Vaelet,Depresso,Dazzi
Vaelet,Hoocrates,Fuddler
Vaelet,Foxparks,Fuddler
Vaelet,Flambelle,Daedream
Vaelet,Sparkit,Daedream
Vaelet,Hangyu,Daedream
Vaelet,Hangyu Cryst,Gumoss (Special)
Vaelet,Lifmunk,Gumoss (Special)
Vaelet,Mau Cryst,Gumoss (Special)
Vaelet,Vixy,Tanzee
Vaelet,Cremis,Tanzee
Vaelet,Cattiva,Tanzee
Vaelet,Lamball,Kelpsea
Vaelet,Mau,Kelpsea
Vaelet,Teafant,Kelpsea Ignis
Vaelet,Chikipi,Kelpsea Ignis
Direhowl,Blazamut,Elphidran Aqua
Direhowl,Suzaku Aqua,Elphidran
Direhowl,Suzaku,Surfent Terra
Direhowl,Shadowbeak,Surfent
Direhowl,Necromus,Surfent
Direhowl,Paladius,Anubis
Direhowl,Jetragon,Anubis
Direhowl,Frostallion Noct,Incineram Noct
Direhowl,Frostallion,Incineram
Direhowl,Cryolinx,Incineram
Direhowl,Orserk,Incineram
Direhowl,Astegon,Incineram
Direhowl,Helzephyr,Vanwyrm Cryst
Direhowl,Grizzbolt,Vanwyrm Cryst
Direhowl,Lyleen Noct,Bushi
Direhowl,Beakon,Bushi
Direhowl,Reptyro Cryst,Bushi
Direhowl,Pyrin Noct,Bushi
Direhowl,Lyleen,Vanwyrm
Direhowl,Menasting,Vanwyrm
Direhowl,Relaxaurus Lux,Vanwyrm
Direhowl,Relaxaurus,Blazehowl Noct
Direhowl,Mammorest Cryst,Blazehowl Noct
Direhowl,Mammorest,Univolt
Direhowl,Jormuntide,Univolt
Direhowl,Jormuntide Ignis,Univolt
Direhowl,Reptyro,Univolt
Direhowl,Elizabee,Katress
Direhowl,Warsect,Katress
Direhowl,Quivern,Katress
Direhowl,Pyrin,Blazehowl
Direhowl,Faleris,Blazehowl
Direhowl,Ragnahawk,Blazehowl
Direhowl,Mossanda Lux,Blazehowl
Direhowl,Sweepa,Rayhound
Direhowl,Nitewing,Rayhound
Direhowl,Mossanda,Rayhound
Direhowl,Ice Kingpaca,Tombat
Direhowl,Sibelyx,Tombat
Direhowl,Wumpo,Foxcicle
Direhowl,Kingpaca,Foxcicle
Direhowl,Wumpo Botan,Foxcicle
Direhowl,Cinnamoth,Petallia
Direhowl,Azurobe,Petallia
Direhowl,Grintale,Petallia
Direhowl,Penking,Arsox
Direhowl,Elphidran Aqua,Arsox
Direhowl,Elphidran,Chillet
Direhowl,Surfent Terra,Chillet
Direhowl,Surfent,Dinossom Lux
Direhowl,Anubis,Dinossom Lux
Direhowl,Incineram Noct,Dinossom
Direhowl,Incineram,Dinossom
Direhowl,Vanwyrm Cryst,Broncherry Aqua
Direhowl,Bushi,Digtoise
Direhowl,Vanwyrm,Broncherry
Direhowl,Blazehowl Noct,Broncherry
Direhowl,Univolt,Celaray
Direhowl,Katress,Reindrix
Direhowl,Blazehowl,Reindrix
Direhowl,Rayhound,Eikthyrdeer Terra
Direhowl,Tombat,Eikthyrdeer Terra
Direhowl,Foxcicle,Mozzarina
Direhowl,Petallia,Eikthyrdeer
Direhowl,Arsox,Eikthyrdeer
Direhowl,Chillet,Caprity
Direhowl,Dinossom Lux,Caprity
Direhowl,Dinossom,Lovander
Direhowl,Kitsun,Lovander
Direhowl,Broncherry Aqua,Loupmoon
Direhowl,Digtoise,Loupmoon
Direhowl,Broncherry,Loupmoon
Direhowl,Celaray,Loupmoon
Direhowl,Reindrix,Fenglope
Direhowl,Melpaca,Fenglope
Direhowl,Dumud,Fenglope
Direhowl,Eikthyrdeer Terra,Fenglope
Direhowl,Mozzarina,Fenglope
Direhowl,Eikthyrdeer,Verdash
Direhowl,Caprity,Verdash
Direhowl,Lovander,Robinquill Terra
Direhowl,Loupmoon,Robinquill Terra
Direhowl,Fenglope,Robinquill
Direhowl,Verdash,Robinquill
Direhowl,Robinquill Terra,Galeclaw
Direhowl,Felbat,Galeclaw
Direhowl,Robinquill,Gorirat
Direhowl,Galeclaw,Gorirat
Direhowl,Gorirat,Vaelet
Direhowl,Vaelet,Vaelet
Direhowl,Direhowl,Direhowl
Direhowl,Beegarde,Direhowl
Direhowl,Cawgnito,Beegarde
Direhowl,Gobfin,Beegarde
Direhowl,Gobfin Ignis,Cawgnito
Direhowl,Lunaris,Cawgnito
Direhowl,Leezpunk,Gobfin
Direhowl,Rushoar,Gobfin
Direhowl,Leezpunk Ignis,Gobfin Ignis
Direhowl,Maraith,Gobfin Ignis
Direhowl,Rooby,Lunaris
Direhowl,Wixen,Lunaris
Direhowl,Nox,Leezpunk
Direhowl,Woolipop,Leezpunk
Direhowl,Dazzi,Rushoar
Direhowl,Fuddler,Leezpunk Ignis
Direhowl,Daedream,Leezpunk Ignis
Direhowl,Gumoss (Special),Maraith
Direhowl,Gumoss,Maraith
Direhowl,Tanzee,Rooby
Direhowl,Kelpsea,Wixen
Direhowl,Kelpsea Ignis,Wixen
Direhowl,Flopie,Wixen
Direhowl,Killamari,Nox
Direhowl,Swee,Nox
Direhowl,Ribunny,Nox
Direhowl,Bristla,Woolipop
Direhowl,Fuack,Woolipop
Direhowl,Tocotoco,Woolipop
Direhowl,Pengullet,Dazzi
Direhowl,Jolthog Cryst,Dazzi
Direhowl,Jolthog,Dazzi
Direhowl,Depresso,Fuddler
Direhowl,Hoocrates,Fuddler
Direhowl,Foxparks,Daedream
Direhowl,Flambelle,Daedream
Direhowl,Sparkit,Daedream
Direhowl,Hangyu,Gumoss (Special)
Direhowl,Hangyu Cryst,Gumoss (Special)
Direhowl,Lifmunk,Gumoss (Special)
Direhowl,Mau Cryst,Tanzee
Direhowl,Vixy,Tanzee
Direhowl,Cremis,Kelpsea
Direhowl,Cattiva,Kelpsea
Direhowl,Lamball,Kelpsea
Direhowl,Mau,Kelpsea Ignis
Direhowl,Teafant,Kelpsea Ignis
Direhowl,Chikipi,Flopie
Beegarde,Blazamut,Elphidran
Beegarde,Suzaku Aqua,Surfent Terra
Beegarde,Suzaku,Surfent
Beegarde,Shadowbeak,Surfent
Beegarde,Necromus,Anubis
Beegarde,Paladius,Anubis
Beegarde,Jetragon,Incineram Noct
Beegarde,Frostallion Noct,Incineram Noct
Beegarde,Frostallion,Incineram
Beegarde,Cryolinx,Incineram
Beegarde,Orserk,Incineram
Beegarde,Astegon,Vanwyrm Cryst
Beegarde,Helzephyr,Vanwyrm Cryst
Beegarde,Grizzbolt,Bushi
Beegarde,Lyleen Noct,Bushi
Beegarde,Beakon,Bushi
Beegarde,Reptyro Cryst,Bushi
Beegarde,Pyrin Noct,Vanwyrm
Beegarde,Lyleen,Vanwyrm
Beegarde,Menasting,Vanwyrm
Beegarde,Relaxaurus Lux,Blazehowl Noct
Beegarde,Relaxaurus,Blazehowl Noct
Beegarde,Mammorest Cryst,Univolt
Beegarde,Mammorest,Univolt
Beegarde,Jormuntide,Univolt
Beegarde,Jormuntide Ignis,Katress
Beegarde,Reptyro,Katress
Beegarde,Elizabee,Katress
Beegarde,Warsect,Katress
Beegarde,Quivern,Blazehowl
Beegarde,Pyrin,Blazehowl
Beegarde,Faleris,Blazehowl
Beegarde,Ragnahawk,Blazehowl
Beegarde,Mossanda Lux,Rayhound
Beegarde,Sweepa,Rayhound
Beegarde,Nitewing,Rayhound
Beegarde,Mossanda,Tombat
Beegarde,Ice Kingpaca,Tombat
Beegarde,Sibelyx,Foxcicle
Beegarde,Wumpo,Foxcicle
Beegarde,Kingpaca,Foxcicle
Beegarde,Wumpo Botan,Petallia
Beegarde,Cinnamoth,Petallia
Beegarde,Azurobe,Petallia
Beegarde,Grintale,Arsox
Beegarde,Penking,Arsox
Beegarde,Elphidran Aqua,Chillet
Beegarde,Elphidran,Chillet
Beegarde,Surfent Terra,Dinossom Lux
Beegarde,Surfent,Dinossom Lux
Beegarde,Anubis,Dinossom
Beegarde,Incineram Noct,Dinossom
Beegarde,Incineram,Kitsun
Beegarde,Vanwyrm Cryst,Broncherry Aqua
Beegarde,Bushi,Digtoise
Beegarde,Vanwyrm,Broncherry
Beegarde,Blazehowl Noct,Celaray
Beegarde,Univolt,Celaray
Beegarde,Katress,Reindrix
Beegarde,Blazehowl,Melpaca
Beegarde,Rayhound,Eikthyrdeer Terra
Beegarde,Tombat,Mozzarina
Beegarde,Foxcicle,Mozzarina
Beegarde,Petallia,Eikthyrdeer
Beegarde,Arsox,Caprity
Beegarde,Chillet,Caprity
Beegarde,Dinossom Lux,Lovander
Beegarde,Dinossom,Lovander
Beegarde,Kitsun,Loupmoon
Beegarde,Broncherry Aqua,Loupmoon
Beegarde,Digtoise,Loupmoon
Beegarde,Broncherry,Loupmoon
Beegarde,Celaray,Fenglope
Beegarde,Reindrix,Fenglope
Beegarde,Melpaca,Fenglope
Beegarde,Dumud,Fenglope
Beegarde,Eikthyrdeer Terra,Fenglope
Beegarde,Mozzarina,Verdash
Beegarde,Eikthyrdeer,Verdash
Beegarde,Caprity,Robinquill Terra
Beegarde,Lovander,Robinquill Terra
Beegarde,Loupmoon,Felbat
Beegarde,Fenglope,Robinquill
Beegarde,Verdash,Galeclaw
Beegarde,Robinquill Terra,Galeclaw
Beegarde,Felbat,Gorirat
Beegarde,Robinquill,Gorirat
Beegarde,Galeclaw,Vaelet
Beegarde,Gorirat,Vaelet
Beegarde,Vaelet,Direhowl
Beegarde,Direhowl,Direhowl
Beegarde,Beegarde,Beegarde
Beegarde,Cawgnito,Beegarde
Beegarde,Gobfin,Cawgnito
Beegarde,Gobfin Ignis,Cawgnito
Beegarde,Lunaris,Gobfin
Beegarde,Leezpunk,Gobfin
Beegarde,Rushoar,Gobfin Ignis
Beegarde,Leezpunk Ignis,Gobfin Ignis
Beegarde,Maraith,Lunaris
Beegarde,Rooby,Lunaris
Beegarde,Wixen,Lunaris
Beegarde,Nox,Leezpunk
Beegarde,Woolipop,Rushoar
Beegarde,Dazzi,Leezpunk Ignis
Beegarde,Fuddler,Leezpunk Ignis
Beegarde,Daedream,Maraith
Beegarde,Gumoss (Special),Rooby
Beegarde,Gumoss,Rooby
Beegarde,Tanzee,Wixen
Beegarde,Kelpsea,Wixen
Beegarde,Kelpsea Ignis,Wixen
Beegarde,Flopie,Nox
Beegarde,Killamari,Nox
Beegarde,Swee,Nox
Beegarde,Ribunny,Woolipop
Beegarde,Bristla,Woolipop
Beegarde,Fuack,Woolipop
Beegarde,Tocotoco,Dazzi
Beegarde,Pengullet,Dazzi
Beegarde,Jolthog Cryst,Dazzi
Beegarde,Jolthog,Fuddler
Beegarde,Depresso,Fuddler
Beegarde,Hoocrates,Daedream
Beegarde,Foxparks,Daedream
Beegarde,Flambelle,Gumoss (Special)
Beegarde,Sparkit,Gumoss (Special)
Beegarde,Hangyu,Gumoss (Special)
Beegarde,Hangyu Cryst,Tanzee
Beegarde,Lifmunk,Tanzee
Beegarde,Mau Cryst,Tanzee
Beegarde,Vixy,Kelpsea
Beegarde,Cremis,Kelpsea
Beegarde,Cattiva,Kelpsea
Beegarde,Lamball,Kelpsea Ignis
Beegarde,Mau,Kelpsea Ignis
Beegarde,Teafant,Flopie
