pal1,pal2,palres
Blazehowl,Chikipi,Lunaris
Blazehowl,Teafant,Gobfin Ignis
Blazehowl,Mau,Gobfin Ignis
Blazehowl,Lamball,Gobfin
Blazehowl,Cattiva,Gobfin
Blazehowl,Cremis,Cawgnito
Blazehowl,Vixy,Cawgnito
Blazehowl,Mau Cryst,Cawgnito
Blazehowl,Lifmunk,Beegarde
Blazehowl,Hangyu Cryst,Beegarde
Blazehowl,Hangyu,Beegarde
Blazehowl,Sparkit,Direhowl
Blazehowl,Flambelle,Direhowl
Blazehowl,Foxparks,Direhowl
Blazehowl,Hoocrates,Vaelet
Blazehowl,Depresso,Vaelet
Blazehowl,Jolthog,Gorirat
Blazehowl,Jolthog Cryst,Gorirat
Blazehowl,Pengullet,Galeclaw
Blazehowl,Tocotoco,Galeclaw
Blazehowl,Fuack,Robinquill
Blazehowl,Bristla,Robinquill
Blazehowl,Ribunny,Felbat
Blazehowl,Swee,Felbat
Blazehowl,Killamari,Robinquill Terra
Blazehowl,Flopie,Robinquill Terra
Blazehowl,Kelpsea Ignis,Verdash
Blazehowl,Kelpsea,Verdash
Blazehowl,Tanzee,Fenglope
Blazehowl,Gumoss (Special),Fenglope
Blazehowl,Gumoss,Fenglope
Blazehowl,Daedream,Fenglope
Blazehowl,Fuddler,Fenglope
Blazehowl,Dazzi,Loupmoon
Blazehowl,Woolipop,Loupmoon
Blazehowl,Nox,Loupmoon
Blazehowl,Wixen,Lovander
Blazehowl,Rooby,Caprity
Blazehowl,Maraith,Caprity
Blazehowl,Leezpunk Ignis,Caprity
Blazehowl,Rushoar,Eikthyrdeer
Blazehowl,Leezpunk,Eikthyrdeer
Blazehowl,Lunaris,Mozzarina
Blazehowl,Gobfin Ignis,Mozzarina
Blazehowl,Gobfin,Eikthyrdeer Terra
Blazehowl,Cawgnito,Dumud
Blazehowl,Beegarde,Melpaca
Blazehowl,Direhowl,Melpaca
Blazehowl,Vaelet,Reindrix
Blazehowl,Gorirat,Reindrix
Blazehowl,Galeclaw,Celaray
Blazehowl,Robinquill,Celaray
Blazehowl,Felbat,Broncherry
Blazehowl,Robinquill Terra,Broncherry
Blazehowl,Verdash,Digtoise
Blazehowl,Fenglope,Digtoise
Blazehowl,Loupmoon,Kitsun
Blazehowl,Lovander,Kitsun
Blazehowl,Caprity,Dinossom
Blazehowl,Eikthyrdeer,Dinossom
Blazehowl,Mozzarina,Dinossom Lux
Blazehowl,Eikthyrdeer Terra,Dinossom Lux
Blazehowl,Dumud,Chillet
Blazehowl,Melpaca,Chillet
Blazehowl,Reindrix,Chillet
Blazehowl,Celaray,Arsox
Blazehowl,Broncherry,Arsox
Blazehowl,Digtoise,Petallia
Blazehowl,Broncherry Aqua,Petallia
Blazehowl,Kitsun,Petallia
Blazehowl,Dinossom,Foxcicle
Blazehowl,Dinossom Lux,Foxcicle
Blazehowl,Chillet,Foxcicle
Blazehowl,Arsox,Tombat
Blazehowl,Petallia,Tombat
Blazehowl,Foxcicle,Rayhound
Blazehowl,Tombat,Rayhound
Blazehowl,Rayhound,Rayhound
Blazehowl,Blazehowl,Blazehowl
Blazehowl,Katress,Blazehowl
Blazehowl,Univolt,Katress
Blazehowl,Blazehowl Noct,Katress
Blazehowl,Vanwyrm,Univolt
Blazehowl,Bushi,Univolt
Blazehowl,Vanwyrm Cryst,Blazehowl Noct
Blazehowl,Incineram,Vanwyrm
Blazehowl,Incineram Noct,Bushi
Blazehowl,Anubis,Bushi
Blazehowl,Surfent,Bushi
Blazehowl,Surfent Terra,Bushi
Blazehowl,Elphidran,Vanwyrm Cryst
Blazehowl,Elphidran Aqua,Vanwyrm Cryst
Blazehowl,Penking,Vanwyrm Cryst
Blazehowl,Grintale,Vanwyrm Cryst
Blazehowl,Azurobe,Vanwyrm Cryst
Blazehowl,Cinnamoth,Incineram
Blazehowl,Wumpo Botan,Incineram
Blazehowl,Kingpaca,Incineram
Blazehowl,Wumpo,Incineram
Blazehowl,Sibelyx,Incineram Noct
Blazehowl,Ice Kingpaca,Incineram Noct
Blazehowl,Mossanda,Anubis
Blazehowl,Nitewing,Anubis
Blazehowl,Sweepa,Surfent
Blazehowl,Mossanda Lux,Surfent Terra
Blazehowl,Ragnahawk,Surfent Terra
Blazehowl,Faleris,Elphidran
Blazehowl,Pyrin,Elphidran
Blazehowl,Quivern,Elphidran Aqua
Blazehowl,Warsect,Elphidran Aqua
Blazehowl,Elizabee,Penking
Blazehowl,Reptyro,Penking
Blazehowl,Jormuntide Ignis,Grintale
Blazehowl,Jormuntide,Grintale
Blazehowl,Mammorest,Grintale
Blazehowl,Mammorest Cryst,Azurobe
Blazehowl,Relaxaurus,Azurobe
Blazehowl,Relaxaurus Lux,Cinnamoth
Blazehowl,Menasting,Cinnamoth
Blazehowl,Lyleen,Wumpo Botan
Blazehowl,Pyrin Noct,Wumpo Botan
Blazehowl,Reptyro Cryst,Kingpaca
Blazehowl,Beakon,Kingpaca
Blazehowl,Lyleen Noct,Wumpo
Blazehowl,Grizzbolt,Wumpo
Blazehowl,Helzephyr,Sibelyx
Blazehowl,Astegon,Mossanda
Blazehowl,Orserk,Mossanda
Blazehowl,Cryolinx,Nitewing
Blazehowl,Frostallion,Nitewing
Blazehowl,Frostallion Noct,Sweepa
Blazehowl,Jetragon,Sweepa
Blazehowl,Paladius,Mossanda Lux
Blazehowl,Necromus,Mossanda Lux
Blazehowl,Shadowbeak,Mossanda Lux
Blazehowl,Suzaku,Ragnahawk
Blazehowl,Suzaku Aqua,Faleris
Blazehowl,Blazamut,Pyrin
Katress,Chikipi,Gobfin Ignis
Katress,Teafant,Gobfin Ignis
Katress,Mau,Gobfin
Katress,Lamball,Gobfin
Katress,Cattiva,Cawgnito
Katress,Cremis,Cawgnito
Katress,Vixy,Cawgnito
Katress,Mau Cryst,Beegarde
Katress,Lifmunk,Beegarde
Katress,Hangyu Cryst,Direhowl
Katress,Hangyu,Direhowl
Katress,Sparkit,Direhowl
Katress,Flambelle,Vaelet
Katress,Foxparks,Vaelet
Katress,Hoocrates,Vaelet
Katress,Depresso,Gorirat
Katress,Jolthog,Gorirat
Katress,Jolthog Cryst,Galeclaw
Katress,Pengullet,Galeclaw
Katress,Tocotoco,Robinquill
Katress,Fuack,Robinquill
Katress,Bristla,Felbat
Katress,Ribunny,Felbat
Katress,Swee,Robinquill Terra
Katress,Killamari,Robinquill Terra
Katress,Flopie,Verdash
Katress,Kelpsea Ignis,Verdash
Katress,Kelpsea,Fenglope
Katress,Tanzee,Fenglope
Katress,Gumoss (Special),Fenglope
Katress,Gumoss,Fenglope
Katress,Daedream,Fenglope
Katress,Fuddler,Loupmoon
Katress,Dazzi,Loupmoon
Katress,Woolipop,Loupmoon
Katress,Nox,Lovander
Katress,Wixen,Caprity
Katress,Rooby,Caprity
Katress,Maraith,Caprity
Katress,Leezpunk Ignis,Eikthyrdeer
Katress,Rushoar,Eikthyrdeer
Katress,Leezpunk,Mozzarina
Katress,Lunaris,Mozzarina
Katress,Gobfin Ignis,Eikthyrdeer Terra
Katress,Gobfin,Dumud
Katress,Cawgnito,Melpaca
Katress,Beegarde,Melpaca
Katress,Direhowl,Reindrix
Katress,Vaelet,Reindrix
Katress,Gorirat,Celaray
Katress,Galeclaw,Celaray
Katress,Robinquill,Broncherry
Katress,Felbat,Broncherry
Katress,Robinquill Terra,Digtoise
Katress,Verdash,Digtoise
Katress,Fenglope,Broncherry Aqua
Katress,Loupmoon,Kitsun
Katress,Lovander,Dinossom
Katress,Caprity,Dinossom
Katress,Eikthyrdeer,Dinossom Lux
Katress,Mozzarina,Dinossom Lux
Katress,Eikthyrdeer Terra,Chillet
Katress,Dumud,Chillet
Katress,Melpaca,Chillet
Katress,Reindrix,Arsox
Katress,Celaray,Arsox
Katress,Broncherry,Petallia
Katress,Digtoise,Petallia
Katress,Broncherry Aqua,Petallia
Katress,Kitsun,Foxcicle
Katress,Dinossom,Foxcicle
Katress,Dinossom Lux,Foxcicle
Katress,Chillet,Tombat
Katress,Arsox,Tombat
Katress,Petallia,Rayhound
Katress,Foxcicle,Rayhound
Katress,Tombat,Rayhound
Katress,Rayhound,Blazehowl
Katress,Blazehowl,Blazehowl
Katress,Katress,Katress
Katress,Univolt,Katress
Katress,Blazehowl Noct,Univolt
Katress,Vanwyrm,Univolt
Katress,Bushi,Blazehowl Noct
Katress,Vanwyrm Cryst,Vanwyrm
Katress,Incineram,Bushi
Katress,Incineram Noct,Bushi
Katress,Anubis,Bushi
Katress,Surfent,Bushi
Katress,Surfent Terra,Vanwyrm Cryst
Katress,Elphidran,Vanwyrm Cryst
Katress,Elphidran Aqua,Vanwyrm Cryst
Katress,Penking,Vanwyrm Cryst
Katress,Grintale,Vanwyrm Cryst
Katress,Azurobe,Incineram
Katress,Cinnamoth,Incineram
Katress,Wumpo Botan,Incineram
Katress,Kingpaca,Incineram
Katress,Wumpo,Incineram Noct
Katress,Sibelyx,Incineram Noct
Katress,Ice Kingpaca,Anubis
Katress,Mossanda,Anubis
Katress,Nitewing,Surfent
Katress,Sweepa,Surfent
Katress,Mossanda Lux,Surfent Terra
Katress,Ragnahawk,Elphidran
Katress,Faleris,Elphidran
Katress,Pyrin,Elphidran Aqua
Katress,Quivern,Elphidran Aqua
Katress,Warsect,Penking
Katress,Elizabee,Penking
Katress,Reptyro,Grintale
Katress,Jormuntide Ignis,Grintale
Katress,Jormuntide,Grintale
Katress,Mammorest,Azurobe
Katress,Mammorest Cryst,Azurobe
Katress,Relaxaurus,Cinnamoth
Katress,Relaxaurus Lux,Cinnamoth
Katress,Menasting,Wumpo Botan
Katress,Lyleen,Wumpo Botan
Katress,Pyrin Noct,Kingpaca
Katress,Reptyro Cryst,Kingpaca
Katress,Beakon,Wumpo
Katress,Lyleen Noct,Wumpo
Katress,Grizzbolt,Sibelyx
Katress,Helzephyr,Sibelyx
Katress,Astegon,Mossanda
Katress,Orserk,Nitewing
Katress,Cryolinx,Nitewing
Katress,Frostallion,Sweepa
Katress,Frostallion Noct,Sweepa
Katress,Jetragon,Mossanda Lux
Katress,Paladius,Mossanda Lux
Katress,Necromus,Mossanda Lux
Katress,Shadowbeak,Ragnahawk
Katress,Suzaku,Ragnahawk
Katress,Suzaku Aqua,Faleris
Katress,Blazamut,Pyrin
Univolt,Chikipi,Gobfin
Univolt,Teafant,Gobfin
Univolt,Mau,Cawgnito
Univolt,Lamball,Cawgnito
Univolt,Cattiva,Beegarde
Univolt,Cremis,Beegarde
Univolt,Vixy,Beegarde
Univolt,Mau Cryst,Direhowl
Univolt,Lifmunk,Direhowl
Univolt,Hangyu Cryst,Vaelet
Univolt,Hangyu,Vaelet
Univolt,Sparkit,Vaelet
Univolt,Flambelle,Gorirat
Univolt,Foxparks,Gorirat
Univolt,Hoocrates,Gorirat
Univolt,Depresso,Galeclaw
Univolt,Jolthog,Galeclaw
Univolt,Jolthog Cryst,Robinquill
Univolt,Pengullet,Robinquill
Univolt,Tocotoco,Felbat
Univolt,Fuack,Felbat
Univolt,Bristla,Robinquill Terra
Univolt,Ribunny,Robinquill Terra
Univolt,Swee,Verdash
Univolt,Killamari,Verdash
Univolt,Flopie,Fenglope
Univolt,Kelpsea Ignis,Fenglope
Univolt,Kelpsea,Fenglope
Univolt,Tanzee,Fenglope
Univolt,Gumoss (Special),Loupmoon
Univolt,Gumoss,Loupmoon
Univolt,Daedream,Loupmoon
Univolt,Fuddler,Loupmoon
Univolt,Dazzi,Loupmoon
Univolt,Woolipop,Lovander
Univolt,Nox,Caprity
Univolt,Wixen,Eikthyrdeer
Univolt,Rooby,Eikthyrdeer
Univolt,Maraith,Eikthyrdeer
Univolt,Leezpunk Ignis,Mozzarina
Univolt,Rushoar,Mozzarina
Univolt,Leezpunk,Eikthyrdeer Terra
Univolt,Lunaris,Dumud
Univolt,Gobfin Ignis,Melpaca
Univolt,Gobfin,Melpaca
Univolt,Cawgnito,Reindrix
Univolt,Beegarde,Reindrix
Univolt,Direhowl,Celaray
Univolt,Vaelet,Celaray
Univolt,Gorirat,Broncherry
Univolt,Galeclaw,Broncherry
Univolt,Robinquill,Digtoise
Univolt,Felbat,Digtoise
Univolt,Robinquill Terra,Broncherry Aqua
Univolt,Verdash,Broncherry Aqua
Univolt,Fenglope,Kitsun
Univolt,Loupmoon,Dinossom
Univolt,Lovander,Dinossom Lux
Univolt,Caprity,Dinossom Lux
Univolt,Eikthyrdeer,Chillet
Univolt,Mozzarina,Chillet
Univolt,Eikthyrdeer Terra,Arsox
Univolt,Dumud,Arsox
Univolt,Melpaca,Arsox
Univolt,Reindrix,Petallia
Univolt,Celaray,Petallia
Univolt,Broncherry,Petallia
Univolt,Digtoise,Foxcicle
Univolt,Broncherry Aqua,Foxcicle
Univolt,Kitsun,Foxcicle
Univolt,Dinossom,Tombat
Univolt,Dinossom Lux,Tombat
Univolt,Chillet,Rayhound
Univolt,Arsox,Rayhound
Univolt,Petallia,Rayhound
Univolt,Foxcicle,Blazehowl
Univolt,Tombat,Blazehowl
Univolt,Rayhound,Blazehowl
Univolt,Blazehowl,Katress
Univolt,Katress,Katress
Univolt,Univolt,Univolt
Univolt,Blazehowl Noct,Univolt
Univolt,Vanwyrm,Blazehowl Noct
Univolt,Bushi,Vanwyrm
Univolt,Vanwyrm Cryst,Vanwyrm
Univolt,Incineram,Bushi
Univolt,Incineram Noct,Bushi
Univolt,Anubis,Vanwyrm Cryst
Univolt,Surfent,Vanwyrm Cryst
Univolt,Surfent Terra,Vanwyrm Cryst
Univolt,Elphidran,Vanwyrm Cryst
Univolt,Elphidran Aqua,Vanwyrm Cryst
Univolt,Penking,Incineram
Univolt,Grintale,Incineram
Univolt,Azurobe,Incineram
Univolt,Cinnamoth,Incineram
Univolt,Wumpo Botan,Incineram Noct
Univolt,Kingpaca,Incineram Noct
Univolt,Wumpo,Anubis
Univolt,Sibelyx,Anubis
Univolt,Ice Kingpaca,Surfent
Univolt,Mossanda,Surfent
Univolt,Nitewing,Surfent Terra
Univolt,Sweepa,Surfent Terra
Univolt,Mossanda Lux,Elphidran
Univolt,Ragnahawk,Elphidran Aqua
Univolt,Faleris,Elphidran Aqua
Univolt,Pyrin,Penking
Univolt,Quivern,Penking
Univolt,Warsect,Grintale
Univolt,Elizabee,Grintale
Univolt,Reptyro,Azurobe
Univolt,Jormuntide Ignis,Azurobe
Univolt,Jormuntide,Azurobe
Univolt,Mammorest,Cinnamoth
Univolt,Mammorest Cryst,Cinnamoth
Univolt,Relaxaurus,Wumpo Botan
Univolt,Relaxaurus Lux,Wumpo Botan
Univolt,Menasting,Kingpaca
Univolt,Lyleen,Kingpaca
Univolt,Pyrin Noct,Wumpo
Univolt,Reptyro Cryst,Wumpo
Univolt,Beakon,Sibelyx
Univolt,Lyleen Noct,Sibelyx
Univolt,Grizzbolt,Ice Kingpaca
Univolt,Helzephyr,Ice Kingpaca
Univolt,Astegon,Nitewing
Univolt,Orserk,Sweepa
Univolt,Cryolinx,Sweepa
Univolt,Frostallion,Sweepa
Univolt,Frostallion Noct,Mossanda Lux
Univolt,Jetragon,Mossanda Lux
Univolt,Paladius,Ragnahawk
Univolt,Necromus,Ragnahawk
Univolt,Shadowbeak,Faleris
Univolt,Suzaku,Faleris
Univolt,Suzaku Aqua,Pyrin
Univolt,Blazamut,Quivern
Blazehowl Noct,Chikipi,Gobfin
Blazehowl Noct,Teafant,Cawgnito
Blazehowl Noct,Mau,Cawgnito
Blazehowl Noct,Lamball,Beegarde
Blazehowl Noct,Cattiva,Beegarde
Blazehowl Noct,Cremis,Direhowl
Blazehowl Noct,Vixy,Direhowl
Blazehowl Noct,Mau Cryst,Direhowl
Blazehowl Noct,Lifmunk,Vaelet
Blazehowl Noct,Hangyu Cryst,Vaelet
Blazehowl Noct,Hangyu,Vaelet
Blazehowl Noct,Sparkit,Gorirat
Blazehowl Noct,Flambelle,Gorirat
Blazehowl Noct,Foxparks,Gorirat
Blazehowl Noct,Hoocrates,Galeclaw
Blazehowl Noct,Depresso,Galeclaw
Blazehowl Noct,Jolthog,Robinquill
Blazehowl Noct,Jolthog Cryst,Robinquill
Blazehowl Noct,Pengullet,Felbat
Blazehowl Noct,Tocotoco,Felbat
Blazehowl Noct,Fuack,Robinquill Terra
Blazehowl Noct,Bristla,Robinquill Terra
Blazehowl Noct,Ribunny,Verdash
Blazehowl Noct,Swee,Verdash
Blazehowl Noct,Killamari,Fenglope
Blazehowl Noct,Flopie,Fenglope
Blazehowl Noct,Kelpsea Ignis,Fenglope
Blazehowl Noct,Kelpsea,Fenglope
Blazehowl Noct,Tanzee,Loupmoon
Blazehowl Noct,Gumoss (Special),Loupmoon
Blazehowl Noct,Gumoss,Loupmoon
Blazehowl Noct,Daedream,Loupmoon
Blazehowl Noct,Fuddler,Loupmoon
Blazehowl Noct,Dazzi,Lovander
Blazehowl Noct,Woolipop,Caprity
Blazehowl Noct,Nox,Caprity
Blazehowl Noct,Wixen,Eikthyrdeer
Blazehowl Noct,Rooby,Mozzarina
Blazehowl Noct,Maraith,Mozzarina
Blazehowl Noct,Leezpunk Ignis,Mozzarina
Blazehowl Noct,Rushoar,Eikthyrdeer Terra
Blazehowl Noct,Leezpunk,Dumud
Blazehowl Noct,Lunaris,Melpaca
Blazehowl Noct,Gobfin Ignis,Melpaca
Blazehowl Noct,Gobfin,Reindrix
Blazehowl Noct,Cawgnito,Reindrix
Blazehowl Noct,Beegarde,Celaray
Blazehowl Noct,Direhowl,Celaray
Blazehowl Noct,Vaelet,Broncherry
Blazehowl Noct,Gorirat,Broncherry
Blazehowl Noct,Galeclaw,Digtoise
Blazehowl Noct,Robinquill,Digtoise
Blazehowl Noct,Felbat,Broncherry Aqua
Blazehowl Noct,Robinquill Terra,Broncherry Aqua
Blazehowl Noct,Verdash,Kitsun
Blazehowl Noct,Fenglope,Kitsun
Blazehowl Noct,Loupmoon,Dinossom Lux
Blazehowl Noct,Lovander,Dinossom Lux
Blazehowl Noct,Caprity,Chillet
Blazehowl Noct,Eikthyrdeer,Chillet
Blazehowl Noct,Mozzarina,Arsox
Blazehowl Noct,Eikthyrdeer Terra,Arsox
Blazehowl Noct,Dumud,Petallia
Blazehowl Noct,Melpaca,Petallia
Blazehowl Noct,Reindrix,Petallia
Blazehowl Noct,Celaray,Petallia
Blazehowl Noct,Broncherry,Foxcicle
Blazehowl Noct,Digtoise,Foxcicle
Blazehowl Noct,Broncherry Aqua,Foxcicle
Blazehowl Noct,Kitsun,Tombat
Blazehowl Noct,Dinossom,Tombat
Blazehowl Noct,Dinossom Lux,Rayhound
Blazehowl Noct,Chillet,Rayhound
Blazehowl Noct,Arsox,Rayhound
Blazehowl Noct,Petallia,Rayhound
Blazehowl Noct,Foxcicle,Blazehowl
Blazehowl Noct,Tombat,Blazehowl
Blazehowl Noct,Rayhound,Blazehowl
Blazehowl Noct,Blazehowl,Katress
Blazehowl Noct,Katress,Univolt
Blazehowl Noct,Univolt,Univolt
Blazehowl Noct,Blazehowl Noct,Blazehowl Noct
Blazehowl Noct,Vanwyrm,Blazehowl Noct
Blazehowl Noct,Bushi,Vanwyrm
Blazehowl Noct,Vanwyrm Cryst,Bushi
Blazehowl Noct,Incineram,Bushi
Blazehowl Noct,Incineram Noct,Vanwyrm Cryst
Blazehowl Noct,Anubis,Vanwyrm Cryst
Blazehowl Noct,Surfent,Vanwyrm Cryst
Blazehowl Noct,Surfent Terra,Vanwyrm Cryst
Blazehowl Noct,Elphidran,Vanwyrm Cryst
Blazehowl Noct,Elphidran Aqua,Incineram
Blazehowl Noct,Penking,Incineram
Blazehowl Noct,Grintale,Incineram
Blazehowl Noct,Azurobe,Incineram
Blazehowl Noct,Cinnamoth,Incineram Noct
Blazehowl Noct,Wumpo Botan,Incineram Noct
Blazehowl Noct,Kingpaca,Anubis
Blazehowl Noct,Wumpo,Anubis
Blazehowl Noct,Sibelyx,Surfent
Blazehowl Noct,Ice Kingpaca,Surfent
Blazehowl Noct,Mossanda,Surfent Terra
Blazehowl Noct,Nitewing,Surfent Terra
Blazehowl Noct,Sweepa,Elphidran
Blazehowl Noct,Mossanda Lux,Elphidran Aqua
Blazehowl Noct,Ragnahawk,Elphidran Aqua
Blazehowl Noct,Faleris,Penking
Blazehowl Noct,Pyrin,Penking
Blazehowl Noct,Quivern,Grintale
Blazehowl Noct,Warsect,Grintale
Blazehowl Noct,Elizabee,Azurobe
Blazehowl Noct,Reptyro,Azurobe
Blazehowl Noct,Jormuntide Ignis,Cinnamoth
Blazehowl Noct,Jormuntide,Cinnamoth
Blazehowl Noct,Mammorest,Cinnamoth
Blazehowl Noct,Mammorest Cryst,Wumpo Botan
Blazehowl Noct,Relaxaurus,Wumpo Botan
Blazehowl Noct,Relaxaurus Lux,Kingpaca
Blazehowl Noct,Menasting,Kingpaca
Blazehowl Noct,Lyleen,Wumpo
Blazehowl Noct,Pyrin Noct,Wumpo
Blazehowl Noct,Reptyro Cryst,Sibelyx
Blazehowl Noct,Beakon,Sibelyx
Blazehowl Noct,Lyleen Noct,Ice Kingpaca
Blazehowl Noct,Grizzbolt,Ice Kingpaca
Blazehowl Noct,Helzephyr,Mossanda
Blazehowl Noct,Astegon,Sweepa
Blazehowl Noct,Orserk,Sweepa
Blazehowl Noct,Cryolinx,Sweepa
Blazehowl Noct,Frostallion,Mossanda Lux
Blazehowl Noct,Frostallion Noct,Mossanda Lux
Blazehowl Noct,Jetragon,Ragnahawk
Blazehowl Noct,Paladius,Ragnahawk
Blazehowl Noct,Necromus,Faleris
Blazehowl Noct,Shadowbeak,Faleris
Blazehowl Noct,Suzaku,Pyrin
Blazehowl Noct,Suzaku Aqua,Quivern
Blazehowl Noct,Blazamut,Warsect
Vanwyrm,Chikipi,Cawgnito
Vanwyrm,Teafant,Cawgnito
Vanwyrm,Mau,Beegarde
Vanwyrm,Lamball,Beegarde
Vanwyrm,Cattiva,Direhowl
Vanwyrm,Cremis,Direhowl
Vanwyrm,Vixy,Direhowl
Vanwyrm,Mau Cryst,Vaelet
Vanwyrm,Lifmunk,Vaelet
Vanwyrm,Hangyu Cryst,Gorirat
Vanwyrm,Hangyu,Gorirat
Vanwyrm,Sparkit,Gorirat
Vanwyrm,Flambelle,Galeclaw
Vanwyrm,Foxparks,Galeclaw
Vanwyrm,Hoocrates,Galeclaw
Vanwyrm,Depresso,Robinquill
Vanwyrm,Jolthog,Robinquill
Vanwyrm,Jolthog Cryst,Felbat
Vanwyrm,Pengullet,Felbat
Vanwyrm,Tocotoco,Robinquill Terra
Vanwyrm,Fuack,Robinquill Terra
Vanwyrm,Bristla,Verdash
Vanwyrm,Ribunny,Verdash
Vanwyrm,Swee,Fenglope
Vanwyrm,Killamari,Fenglope
Vanwyrm,Flopie,Fenglope
Vanwyrm,Kelpsea Ignis,Fenglope
Vanwyrm,Kelpsea,Loupmoon
Vanwyrm,Tanzee,Loupmoon
Vanwyrm,Gumoss (Special),Loupmoon
Vanwyrm,Gumoss,Loupmoon
Vanwyrm,Daedream,Loupmoon
Vanwyrm,Fuddler,Lovander
Vanwyrm,Dazzi,Lovander
Vanwyrm,Woolipop,Caprity
Vanwyrm,Nox,Eikthyrdeer
Vanwyrm,Wixen,Mozzarina
Vanwyrm,Rooby,Mozzarina
Vanwyrm,Maraith,Mozzarina
Vanwyrm,Leezpunk Ignis,Eikthyrdeer Terra
Vanwyrm,Rushoar,Dumud
Vanwyrm,Leezpunk,Melpaca
Vanwyrm,Lunaris,Melpaca
Vanwyrm,Gobfin Ignis,Reindrix
Vanwyrm,Gobfin,Reindrix
Vanwyrm,Cawgnito,Celaray
Vanwyrm,Beegarde,Celaray
Vanwyrm,Direhowl,Broncherry
Vanwyrm,Vaelet,Broncherry
Vanwyrm,Gorirat,Digtoise
Vanwyrm,Galeclaw,Digtoise
Vanwyrm,Robinquill,Broncherry Aqua
Vanwyrm,Felbat,Broncherry Aqua
Vanwyrm,Robinquill Terra,Kitsun
Vanwyrm,Verdash,Kitsun
Vanwyrm,Fenglope,Dinossom
Vanwyrm,Loupmoon,Dinossom Lux
Vanwyrm,Lovander,Chillet
Vanwyrm,Caprity,Chillet
Vanwyrm,Eikthyrdeer,Arsox
Vanwyrm,Mozzarina,Arsox
Vanwyrm,Eikthyrdeer Terra,Petallia
Vanwyrm,Dumud,Petallia
Vanwyrm,Melpaca,Petallia
Vanwyrm,Reindrix,Petallia
Vanwyrm,Celaray,Foxcicle
Vanwyrm,Broncherry,Foxcicle
Vanwyrm,Digtoise,Foxcicle
Vanwyrm,Broncherry Aqua,Tombat
Vanwyrm,Kitsun,Tombat
Vanwyrm,Dinossom,Rayhound
Vanwyrm,Dinossom Lux,Rayhound
Vanwyrm,Chillet,Rayhound
Vanwyrm,Arsox,Rayhound
Vanwyrm,Petallia,Blazehowl
Vanwyrm,Foxcicle,Blazehowl
Vanwyrm,Tombat,Blazehowl
Vanwyrm,Rayhound,Katress
Vanwyrm,Blazehowl,Univolt
Vanwyrm,Katress,Univolt
Vanwyrm,Univolt,Blazehowl Noct
Vanwyrm,Blazehowl Noct,Blazehowl Noct
Vanwyrm,Vanwyrm,Vanwyrm
Vanwyrm,Bushi,Vanwyrm
Vanwyrm,Vanwyrm Cryst,Bushi
Vanwyrm,Incineram,Vanwyrm Cryst
Vanwyrm,Incineram Noct,Vanwyrm Cryst
Vanwyrm,Anubis,Vanwyrm Cryst
Vanwyrm,Surfent,Vanwyrm Cryst
Vanwyrm,Surfent Terra,Vanwyrm Cryst
Vanwyrm,Elphidran,Incineram
Vanwyrm,Elphidran Aqua,Incineram
Vanwyrm,Penking,Incineram
Vanwyrm,Grintale,Incineram
Vanwyrm,Azurobe,Incineram Noct
Vanwyrm,Cinnamoth,Incineram Noct
Vanwyrm,Wumpo Botan,Anubis
Vanwyrm,Kingpaca,Anubis
Vanwyrm,Wumpo,Surfent
Vanwyrm,Sibelyx,Surfent
Vanwyrm,Ice Kingpaca,Surfent Terra
Vanwyrm,Mossanda,Surfent Terra
Vanwyrm,Nitewing,Elphidran
Vanwyrm,Sweepa,Elphidran
Vanwyrm,Mossanda Lux,Elphidran Aqua
Vanwyrm,Ragnahawk,Penking
Vanwyrm,Faleris,Penking
Vanwyrm,Pyrin,Grintale
Vanwyrm,Quivern,Grintale
Vanwyrm,Warsect,Azurobe
Vanwyrm,Elizabee,Azurobe
Vanwyrm,Reptyro,Cinnamoth
Vanwyrm,Jormuntide Ignis,Cinnamoth
Vanwyrm,Jormuntide,Cinnamoth
Vanwyrm,Mammorest,Wumpo Botan
Vanwyrm,Mammorest Cryst,Wumpo Botan
Vanwyrm,Relaxaurus,Kingpaca
Vanwyrm,Relaxaurus Lux,Kingpaca
Vanwyrm,Menasting,Wumpo
Vanwyrm,Lyleen,Wumpo
Vanwyrm,Pyrin Noct,Sibelyx
Vanwyrm,Reptyro Cryst,Sibelyx
Vanwyrm,Beakon,Ice Kingpaca
Vanwyrm,Lyleen Noct,Ice Kingpaca
Vanwyrm,Grizzbolt,Mossanda
Vanwyrm,Helzephyr,Mossanda
Vanwyrm,Astegon,Sweepa
Vanwyrm,Orserk,Sweepa
Vanwyrm,Cryolinx,Mossanda Lux
Vanwyrm,Frostallion,Mossanda Lux
Vanwyrm,Frostallion Noct,Ragnahawk
Vanwyrm,Jetragon,Ragnahawk
Vanwyrm,Paladius,Faleris
Vanwyrm,Necromus,Faleris
Vanwyrm,Shadowbeak,Pyrin
Vanwyrm,Suzaku,Pyrin
Vanwyrm,Suzaku Aqua,Quivern
Vanwyrm,Blazamut,Warsect
Bushi,Chikipi,Beegarde
Bushi,Teafant,Beegarde
Bushi,Mau,Direhowl
Bushi,Lamball,Direhowl
Bushi,Cattiva,Vaelet
Bushi,Cremis,Vaelet
Bushi,Vixy,Vaelet
Bushi,Mau Cryst,Gorirat
